Source,State,County,GEO_ID,Year,Sector,Industry,Establishments,Employment,Wages,GDP
ENOW,California,San Luis Obispo,6079,2006,Ship & Boat Building,All Industries,,,,
ENOW,California,San Luis Obispo,6079,2006,Tourism & Recreation,All Industries,403,6621,127363747,292288949
ENOW,California,San Luis Obispo,6079,2006,Transportation,All Industries,9,100,2970715,4110428
ENOW,California,San Luis Obispo,6079,2005,Construction,All Industries,4,54,3119896,6615337
ENOW,California,San Luis Obispo,6079,2005,Living Resources,All Industries,15,10,353267,598311
ENOW,California,San Luis Obispo,6079,2005,Minerals,All Industries,9,45,2734797,5022169
ENOW,California,San Luis Obispo,6079,2005,Ship & Boat Building,All Industries,,,,
ENOW,California,San Luis Obispo,6079,2005,Tourism & Recreation,All Industries,418,6415,123884567,283767694
ENOW,California,San Luis Obispo,6079,2005,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2019,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2019,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2019,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2019,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2019,Tourism & Recreation,All Industries,129,1378,38729028,105552334
ENOW,Washington,San Juan,53055,2019,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2018,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2018,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2018,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2018,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2018,Tourism & Recreation,All Industries,129,1411,38531281,106801830
ENOW,Washington,San Juan,53055,2018,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2017,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2017,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2017,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2017,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2017,Tourism & Recreation,All Industries,133,1402,36682497,104600569
ENOW,Washington,San Juan,53055,2017,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2016,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2016,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2016,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2016,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2016,Tourism & Recreation,All Industries,130,1310,33332907,91012200
ENOW,Washington,San Juan,53055,2016,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2015,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2015,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2015,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2015,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2015,Tourism & Recreation,All Industries,131,1286,31739757,85370402
ENOW,Washington,San Juan,53055,2015,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2014,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2014,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2014,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2014,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2014,Tourism & Recreation,All Industries,131,1252,30537674,77668250
ENOW,Washington,San Juan,53055,2014,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2013,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2013,Living Resources,All Industries,4,5,418145,911982
ENOW,Washington,San Juan,53055,2013,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2013,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2013,Tourism & Recreation,All Industries,129,1229,29301886,73797086
ENOW,Washington,San Juan,53055,2013,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2012,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2012,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2012,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2012,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2012,Tourism & Recreation,All Industries,125,1135,26796682,65150379
ENOW,Washington,San Juan,53055,2012,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2011,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2011,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2011,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2011,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2011,Tourism & Recreation,All Industries,127,1017,24090414,57388962
ENOW,Washington,San Juan,53055,2011,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2010,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2010,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2010,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2010,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2010,Tourism & Recreation,All Industries,126,934,22898876,54285519
ENOW,Washington,San Juan,53055,2010,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2009,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2009,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2009,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2009,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2009,Tourism & Recreation,All Industries,116,868,19472000,52100519
ENOW,Washington,San Juan,53055,2009,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2008,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2008,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2008,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2008,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2008,Tourism & Recreation,All Industries,122,982,22582005,68981364
ENOW,Washington,San Juan,53055,2008,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2007,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2007,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2007,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2007,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2007,Tourism & Recreation,All Industries,117,990,23737589,75364439
ENOW,Washington,San Juan,53055,2007,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2006,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2006,Living Resources,All Industries,,,,
ENOW,Washington,San Juan,53055,2006,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2006,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2006,Tourism & Recreation,All Industries,113,929,22190998,68934090
ENOW,Washington,San Juan,53055,2006,Transportation,All Industries,,,,
ENOW,Washington,San Juan,53055,2005,Construction,All Industries,,,,
ENOW,Washington,San Juan,53055,2005,Living Resources,All Industries,6,7,845890,1905020
ENOW,Washington,San Juan,53055,2005,Minerals,All Industries,,,,
ENOW,Washington,San Juan,53055,2005,Ship & Boat Building,All Industries,,,,
ENOW,Washington,San Juan,53055,2005,Tourism & Recreation,All Industries,113,931,21271016,63111343
ENOW,Washington,San Juan,53055,2005,Transportation,All Industries,,,,
ENOW,California,San Joaquin,6077,2019,Construction,All Industries,10,158,13869904,19557837
ENOW,California,San Joaquin,6077,2019,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2019,Minerals,All Industries,,,,
ENOW,California,San Joaquin,6077,2019,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2019,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2019,Transportation,All Industries,101,18106,827028363,1142539032
ENOW,California,San Joaquin,6077,2018,Construction,All Industries,10,136,11334115,16736915
ENOW,California,San Joaquin,6077,2018,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2018,Minerals,All Industries,,,,
ENOW,California,San Joaquin,6077,2018,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2018,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2018,Transportation,All Industries,103,15348,663300964,903706450
ENOW,California,San Joaquin,6077,2017,Construction,All Industries,6,118,10612655,16198830
ENOW,California,San Joaquin,6077,2017,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2017,Minerals,All Industries,,,,
ENOW,California,San Joaquin,6077,2017,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2017,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2017,Transportation,All Industries,99,14237,599028611,835238212
ENOW,California,San Joaquin,6077,2016,Construction,All Industries,7,124,10515923,16504259
ENOW,California,San Joaquin,6077,2016,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2016,Minerals,All Industries,8,77,7175293,23064050
ENOW,California,San Joaquin,6077,2016,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2016,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2016,Transportation,All Industries,94,12106,519497996,738290395
ENOW,California,San Joaquin,6077,2015,Construction,All Industries,7,129,10991352,17704384
ENOW,California,San Joaquin,6077,2015,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2015,Minerals,All Industries,9,68,5743910,16746591
ENOW,California,San Joaquin,6077,2015,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2015,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2015,Transportation,All Industries,90,9236,474124403,657952850
ENOW,California,San Joaquin,6077,2014,Construction,All Industries,12,155,11470406,19391501
ENOW,California,San Joaquin,6077,2014,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2014,Minerals,All Industries,,,,
ENOW,California,San Joaquin,6077,2014,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2014,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2014,Transportation,All Industries,80,4992,272655315,403582159
ENOW,California,San Joaquin,6077,2013,Construction,All Industries,9,155,12692749,22464767
ENOW,California,San Joaquin,6077,2013,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2013,Minerals,All Industries,,,,
ENOW,California,San Joaquin,6077,2013,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2013,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2013,Transportation,All Industries,82,5027,268790559,400617918
ENOW,California,San Joaquin,6077,2012,Construction,All Industries,12,141,10756419,18606469
ENOW,California,San Joaquin,6077,2012,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2012,Minerals,All Industries,,,,
ENOW,California,San Joaquin,6077,2012,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2012,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2012,Transportation,All Industries,85,5092,261512766,383387460
ENOW,California,San Joaquin,6077,2011,Construction,All Industries,13,107,7283173,12643910
ENOW,California,San Joaquin,6077,2011,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2011,Minerals,All Industries,10,63,5590063,17534815
ENOW,California,San Joaquin,6077,2011,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2011,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2011,Transportation,All Industries,82,5027,256430948,358019286
ENOW,California,San Joaquin,6077,2010,Construction,All Industries,11,102,5681809,10419249
ENOW,California,San Joaquin,6077,2010,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2010,Minerals,All Industries,12,75,6034262,21642938
ENOW,California,San Joaquin,6077,2010,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2010,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2010,Transportation,All Industries,83,4488,245365691,329651714
ENOW,California,San Joaquin,6077,2009,Construction,All Industries,13,99,5546064,9323869
ENOW,California,San Joaquin,6077,2009,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2009,Minerals,All Industries,12,103,7737672,36187499
ENOW,California,San Joaquin,6077,2009,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2009,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2009,Transportation,All Industries,82,4654,255572009,332315325
ENOW,California,San Joaquin,6077,2008,Construction,All Industries,14,132,7801437,12602218
ENOW,California,San Joaquin,6077,2008,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2008,Minerals,All Industries,14,178,13289844,55100315
ENOW,California,San Joaquin,6077,2008,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2008,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2008,Transportation,All Industries,86,4594,271957097,359045248
ENOW,California,San Joaquin,6077,2007,Construction,All Industries,13,168,11266506,20178312
ENOW,California,San Joaquin,6077,2007,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2007,Minerals,All Industries,14,27,2497479,4886714
ENOW,California,San Joaquin,6077,2007,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2007,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2007,Transportation,All Industries,79,4620,248488434,315247506
ENOW,California,San Joaquin,6077,2006,Construction,All Industries,11,174,12392979,24050908
ENOW,California,San Joaquin,6077,2006,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2006,Minerals,All Industries,14,16,1140260,2397977
ENOW,California,San Joaquin,6077,2006,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2006,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2006,Transportation,All Industries,75,4688,253214159,350359613
ENOW,California,San Joaquin,6077,2005,Construction,All Industries,11,119,7598921,16112533
ENOW,California,San Joaquin,6077,2005,Living Resources,All Industries,,,,
ENOW,California,San Joaquin,6077,2005,Minerals,All Industries,15,190,16184895,83706090
ENOW,California,San Joaquin,6077,2005,Ship & Boat Building,All Industries,,,,
ENOW,California,San Joaquin,6077,2005,Tourism & Recreation,All Industries,,,,
ENOW,California,San Joaquin,6077,2005,Transportation,All Industries,69,4480,249039085,334523930
ENOW,California,San Francisco,6075,2019,Construction,All Industries,8,123,11609625,16370636
ENOW,California,San Francisco,6075,2019,Living Resources,All Industries,48,484,21043585,54066276
ENOW,California,San Francisco,6075,2019,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2019,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2019,Tourism & Recreation,All Industries,3027,63208,2480490985,4.26E+09
ENOW,California,San Francisco,6075,2019,Transportation,All Industries,41,330,25215900,35201885
ENOW,California,San Francisco,6075,2018,Construction,All Industries,9,119,11211004,16555120
ENOW,California,San Francisco,6075,2018,Living Resources,All Industries,50,504,22774305,58497134
ENOW,California,San Francisco,6075,2018,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2018,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2018,Tourism & Recreation,All Industries,3021,62140,2374577472,4155063082
ENOW,California,San Francisco,6075,2018,Transportation,All Industries,41,358,26113922,36810244
ENOW,California,San Francisco,6075,2017,Construction,All Industries,7,96,8977874,13703550
ENOW,California,San Francisco,6075,2017,Living Resources,All Industries,49,477,22269044,55670907
ENOW,California,San Francisco,6075,2017,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2017,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2017,Tourism & Recreation,All Industries,2864,62234,2319666368,4200012779
ENOW,California,San Francisco,6075,2017,Transportation,All Industries,44,297,21578670,36812063
ENOW,California,San Francisco,6075,2016,Construction,All Industries,7,64,6327308,9930420
ENOW,California,San Francisco,6075,2016,Living Resources,All Industries,49,462,21417255,52572576
ENOW,California,San Francisco,6075,2016,Minerals,All Industries,6,14,2299020,17906087
ENOW,California,San Francisco,6075,2016,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2016,Tourism & Recreation,All Industries,2863,61305,2280613590,4198684547
ENOW,California,San Francisco,6075,2016,Transportation,All Industries,43,331,23730013,32352392
ENOW,California,San Francisco,6075,2015,Construction,All Industries,7,67,6228974,10033357
ENOW,California,San Francisco,6075,2015,Living Resources,All Industries,20,196,9407446,22217942
ENOW,California,San Francisco,6075,2015,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2015,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2015,Tourism & Recreation,All Industries,2795,62451,2250892041,4340176467
ENOW,California,San Francisco,6075,2015,Transportation,All Industries,44,238,49698997,67010349
ENOW,California,San Francisco,6075,2014,Construction,All Industries,9,100,9030722,15267049
ENOW,California,San Francisco,6075,2014,Living Resources,All Industries,20,232,9601613,23026133
ENOW,California,San Francisco,6075,2014,Minerals,All Industries,7,18,3978198,21783738
ENOW,California,San Francisco,6075,2014,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2014,Tourism & Recreation,All Industries,2666,57658,1979589392,3815278128
ENOW,California,San Francisco,6075,2014,Transportation,All Industries,36,218,20394716,28611093
ENOW,California,San Francisco,6075,2013,Construction,All Industries,7,27,2107028,3729208
ENOW,California,San Francisco,6075,2013,Living Resources,All Industries,21,274,9172012,21781819
ENOW,California,San Francisco,6075,2013,Minerals,All Industries,6,13,1849353,11504747
ENOW,California,San Francisco,6075,2013,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2013,Tourism & Recreation,All Industries,2692,57104,1940476493,3594320524
ENOW,California,San Francisco,6075,2013,Transportation,All Industries,36,268,23264284,33922634
ENOW,California,San Francisco,6075,2012,Construction,All Industries,5,26,2422922,4191174
ENOW,California,San Francisco,6075,2012,Living Resources,All Industries,23,286,11003677,25487984
ENOW,California,San Francisco,6075,2012,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2012,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2012,Tourism & Recreation,All Industries,2558,55288,1845476820,3501854029
ENOW,California,San Francisco,6075,2012,Transportation,All Industries,38,265,24036477,35437042
ENOW,California,San Francisco,6075,2011,Construction,All Industries,,,,
ENOW,California,San Francisco,6075,2011,Living Resources,All Industries,27,296,10973145,25690621
ENOW,California,San Francisco,6075,2011,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2011,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2011,Tourism & Recreation,All Industries,2488,53114,1778834423,3536740157
ENOW,California,San Francisco,6075,2011,Transportation,All Industries,34,229,18739125,27746810
ENOW,California,San Francisco,6075,2010,Construction,All Industries,,,,
ENOW,California,San Francisco,6075,2010,Living Resources,All Industries,23,148,5277784,12092089
ENOW,California,San Francisco,6075,2010,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2010,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2010,Tourism & Recreation,All Industries,2453,52214,1728083146,3322141899
ENOW,California,San Francisco,6075,2010,Transportation,All Industries,35,350,21601400,31451200
ENOW,California,San Francisco,6075,2009,Construction,All Industries,3,69,6765240,11373509
ENOW,California,San Francisco,6075,2009,Living Resources,All Industries,21,163,5847226,13011609
ENOW,California,San Francisco,6075,2009,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2009,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2009,Tourism & Recreation,All Industries,2369,49962,1656124571,3212950004
ENOW,California,San Francisco,6075,2009,Transportation,All Industries,35,329,21114347,30633592
ENOW,California,San Francisco,6075,2008,Construction,All Industries,3,134,10836759,17505389
ENOW,California,San Francisco,6075,2008,Living Resources,All Industries,22,182,6183081,13486770
ENOW,California,San Francisco,6075,2008,Minerals,All Industries,7,13,3458467,23856262
ENOW,California,San Francisco,6075,2008,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2008,Tourism & Recreation,All Industries,2375,53264,1762382688,3565608824
ENOW,California,San Francisco,6075,2008,Transportation,All Industries,41,758,46576194,71228213
ENOW,California,San Francisco,6075,2007,Construction,All Industries,,,,
ENOW,California,San Francisco,6075,2007,Living Resources,All Industries,24,172,6015965,13217871
ENOW,California,San Francisco,6075,2007,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2007,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2007,Tourism & Recreation,All Industries,2364,52235,1719107565,3558030769
ENOW,California,San Francisco,6075,2007,Transportation,All Industries,41,865,62816168,96752428
ENOW,California,San Francisco,6075,2006,Construction,All Industries,,,,
ENOW,California,San Francisco,6075,2006,Living Resources,All Industries,24,223,8812231,20630672
ENOW,California,San Francisco,6075,2006,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2006,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2006,Tourism & Recreation,All Industries,2371,50486,1644037713,3624030772
ENOW,California,San Francisco,6075,2006,Transportation,All Industries,41,851,55643727,91606262
ENOW,California,San Francisco,6075,2005,Construction,All Industries,4,50,4237489,8985050
ENOW,California,San Francisco,6075,2005,Living Resources,All Industries,22,182,7059824,16337556
ENOW,California,San Francisco,6075,2005,Minerals,All Industries,,,,
ENOW,California,San Francisco,6075,2005,Ship & Boat Building,All Industries,,,,
ENOW,California,San Francisco,6075,2005,Tourism & Recreation,All Industries,2332,48803,1593550816,3501711712
ENOW,California,San Francisco,6075,2005,Transportation,All Industries,43,842,56134147,91599751
ENOW,California,San Diego,6073,2019,Construction,All Industries,43,1269,113590065,160172413
ENOW,California,San Diego,6073,2019,Living Resources,All Industries,73,427,18877296,46707192
ENOW,California,San Diego,6073,2019,Minerals,All Industries,39,180,11311434,18667158
ENOW,California,San Diego,6073,2019,Ship & Boat Building,All Industries,,,,
ENOW,California,San Diego,6073,2019,Tourism & Recreation,All Industries,4058,100596,2821822177,4745860038
ENOW,California,San Diego,6073,2019,Transportation,All Industries,174,9154,868843500,1975972100
ENOW,California,San Diego,6073,2018,Construction,All Industries,43,1182,97147172,143455756
ENOW,California,San Diego,6073,2018,Living Resources,All Industries,71,432,19251192,46655851
ENOW,California,San Diego,6073,2018,Minerals,All Industries,42,344,26292761,74122932
ENOW,California,San Diego,6073,2018,Ship & Boat Building,All Industries,,,,
ENOW,California,San Diego,6073,2018,Tourism & Recreation,All Industries,3966,99793,2746983813,4729465091
ENOW,California,San Diego,6073,2018,Transportation,All Industries,167,8492,843277135,1877804592
ENOW,California,San Diego,6073,2017,Construction,All Industries,45,978,78892867,120419642
ENOW,California,San Diego,6073,2017,Living Resources,All Industries,65,377,16750457,38802288
ENOW,California,San Diego,6073,2017,Minerals,All Industries,38,335,24335608,63242450
ENOW,California,San Diego,6073,2017,Ship & Boat Building,All Industries,,,,
ENOW,California,San Diego,6073,2017,Tourism & Recreation,All Industries,3733,97809,2680557576,4806362292
ENOW,California,San Diego,6073,2017,Transportation,All Industries,164,8023,807640058,1759406729
ENOW,California,San Diego,6073,2016,Construction,All Industries,44,756,58366720,91603887
ENOW,California,San Diego,6073,2016,Living Resources,All Industries,62,267,16144142,33808054
ENOW,California,San Diego,6073,2016,Minerals,All Industries,44,307,21740160,54166885
ENOW,California,San Diego,6073,2016,Ship & Boat Building,All Industries,35,7652,503048077,984967209
ENOW,California,San Diego,6073,2016,Tourism & Recreation,All Industries,3632,96852,2638275185,4830923203
ENOW,California,San Diego,6073,2016,Transportation,All Industries,157,8154,798099963,1758341998
ENOW,California,San Diego,6073,2015,Construction,All Industries,42,761,56635127,91225366
ENOW,California,San Diego,6073,2015,Living Resources,All Industries,43,340,17473998,39111596
ENOW,California,San Diego,6073,2015,Minerals,All Industries,47,385,28860852,62670114
ENOW,California,San Diego,6073,2015,Ship & Boat Building,All Industries,,,,
ENOW,California,San Diego,6073,2015,Tourism & Recreation,All Industries,3492,93589,2467902749,4690449818
ENOW,California,San Diego,6073,2015,Transportation,All Industries,150,7738,783992885,1773108271
ENOW,California,San Diego,6073,2014,Construction,All Industries,47,741,52670623,89043271
ENOW,California,San Diego,6073,2014,Living Resources,All Industries,41,200,8177601,15921584
ENOW,California,San Diego,6073,2014,Minerals,All Industries,45,414,30392477,79026249
ENOW,California,San Diego,6073,2014,Ship & Boat Building,All Industries,30,6218,425966301,762670881
ENOW,California,San Diego,6073,2014,Tourism & Recreation,All Industries,3354,89078,2234669986,4301690795
ENOW,California,San Diego,6073,2014,Transportation,All Industries,132,6299,639266972,1359284346
ENOW,California,San Diego,6073,2013,Construction,All Industries,50,796,62130940,109964913
ENOW,California,San Diego,6073,2013,Living Resources,All Industries,39,166,6115924,12088754
ENOW,California,San Diego,6073,2013,Minerals,All Industries,40,427,30116313,73552198
ENOW,California,San Diego,6073,2013,Ship & Boat Building,All Industries,32,5973,412699736,733530198
ENOW,California,San Diego,6073,2013,Tourism & Recreation,All Industries,3307,84497,2105653457,3943799528
ENOW,California,San Diego,6073,2013,Transportation,All Industries,126,6327,641028484,1346075402
ENOW,California,San Diego,6073,2012,Construction,All Industries,36,667,50378004,87143942
ENOW,California,San Diego,6073,2012,Living Resources,All Industries,38,139,6235533,12299784
ENOW,California,San Diego,6073,2012,Minerals,All Industries,37,416,28944628,78529467
ENOW,California,San Diego,6073,2012,Ship & Boat Building,All Industries,32,6144,425978895,701237856
ENOW,California,San Diego,6073,2012,Tourism & Recreation,All Industries,3194,81214,2037647413,3906122803
ENOW,California,San Diego,6073,2012,Transportation,All Industries,129,6761,683971170,1319785506
ENOW,California,San Diego,6073,2011,Construction,All Industries,39,851,64148123,111363971
ENOW,California,San Diego,6073,2011,Living Resources,All Industries,38,133,5626336,11042248
ENOW,California,San Diego,6073,2011,Minerals,All Industries,35,445,29713719,77690933
ENOW,California,San Diego,6073,2011,Ship & Boat Building,All Industries,33,6446,431257796,893895801
ENOW,California,San Diego,6073,2011,Tourism & Recreation,All Industries,3137,77590,1948340959,3889683386
ENOW,California,San Diego,6073,2011,Transportation,All Industries,128,6784,681022405,1187112809
ENOW,California,San Diego,6073,2010,Construction,All Industries,38,986,86814166,159199026
ENOW,California,San Diego,6073,2010,Living Resources,All Industries,38,74,1872893,4291041
ENOW,California,San Diego,6073,2010,Minerals,All Industries,33,431,27975870,81498759
ENOW,California,San Diego,6073,2010,Ship & Boat Building,All Industries,36,6957,472206961,929725505
ENOW,California,San Diego,6073,2010,Tourism & Recreation,All Industries,3133,76810,1948197753,3781124233
ENOW,California,San Diego,6073,2010,Transportation,All Industries,134,7600,746781310,1226002385
ENOW,California,San Diego,6073,2009,Construction,All Industries,39,1492,132245070,222326262
ENOW,California,San Diego,6073,2009,Living Resources,All Industries,43,192,8380417,17371954
ENOW,California,San Diego,6073,2009,Minerals,All Industries,30,384,24502941,106645984
ENOW,California,San Diego,6073,2009,Ship & Boat Building,All Industries,40,7599,495333131,1069874271
ENOW,California,San Diego,6073,2009,Tourism & Recreation,All Industries,2528,57645,1459648000,3708073531
ENOW,California,San Diego,6073,2009,Transportation,All Industries,132,7637,731794447,1189558062
ENOW,California,San Diego,6073,2008,Construction,All Industries,41,1715,140531854,227011125
ENOW,California,San Diego,6073,2008,Living Resources,All Industries,45,137,3846860,8390916
ENOW,California,San Diego,6073,2008,Minerals,All Industries,27,345,21909304,83608236
ENOW,California,San Diego,6073,2008,Ship & Boat Building,All Industries,39,7790,473447470,969724464
ENOW,California,San Diego,6073,2008,Tourism & Recreation,All Industries,2526,60789,1518528474,3979215925
