"","PortID","PortName","allExpValYr","cntValYr","cntValWtYr","time","Year","State","PortNameTiCase","County_GEOID","CountyName"
"2364","0000","COUNTY TOTAL",471910,447220,NA,NA,"2013"," MI","County Total","26121","Muskegon"
"2365","0000","COUNTY TOTAL",223463,212812,NA,NA,"2014"," MI","County Total","26121","Muskegon"
"2366","0000","COUNTY TOTAL",875718,692052,NA,NA,"2015"," MI","County Total","26121","Muskegon"
"2367","0000","COUNTY TOTAL",1137666,1084734,NA,NA,"2016"," MI","County Total","26121","Muskegon"
"2368","0000","COUNTY TOTAL",58697,45521,NA,NA,"2017"," MI","County Total","26121","Muskegon"
"2369","0000","COUNTY TOTAL",612794,10000,NA,NA,"2018"," MI","County Total","26121","Muskegon"
"2370","0000","COUNTY TOTAL",758962,0,NA,NA,"2019"," MI","County Total","26121","Muskegon"
"2371","0000","COUNTY TOTAL",111469,94743,NA,NA,"2020"," MI","County Total","26121","Muskegon"
"2372","0000","COUNTY TOTAL",15910,0,NA,NA,"2021"," MI","County Total","26121","Muskegon"
"2373","0000","COUNTY TOTAL",81546251780,714187891,NA,NA,"2013"," MI","County Total","26125","Oakland"
"2374","0000","COUNTY TOTAL",80653125114,324896903,NA,NA,"2014"," MI","County Total","26125","Oakland"
"2375","0000","COUNTY TOTAL",74419652342,123722641,NA,NA,"2015"," MI","County Total","26125","Oakland"
"2376","0000","COUNTY TOTAL",73250513583,102588350,NA,NA,"2016"," MI","County Total","26125","Oakland"
"2377","0000","COUNTY TOTAL",78306028883,124756500,NA,NA,"2017"," MI","County Total","26125","Oakland"
"2378","0000","COUNTY TOTAL",78866862555,68325971,NA,NA,"2018"," MI","County Total","26125","Oakland"
"2379","0000","COUNTY TOTAL",79428498888,90261488,NA,NA,"2019"," MI","County Total","26125","Oakland"
"2380","0000","COUNTY TOTAL",68784299092,88926785,NA,NA,"2020"," MI","County Total","26125","Oakland"
"2381","0000","COUNTY TOTAL",76717187331,105436333,NA,NA,"2021"," MI","County Total","26125","Oakland"
"2382","0000","COUNTY TOTAL",96130,0,NA,NA,"2013"," MI","County Total","26139","Ottawa"
"2383","0000","COUNTY TOTAL",195067,107800,NA,NA,"2014"," MI","County Total","26139","Ottawa"
"2384","0000","COUNTY TOTAL",26930,15150,NA,NA,"2015"," MI","County Total","26139","Ottawa"
"2385","0000","COUNTY TOTAL",81607,46392,NA,NA,"2017"," MI","County Total","26139","Ottawa"
"2386","0000","COUNTY TOTAL",5883,0,NA,NA,"2018"," MI","County Total","26139","Ottawa"
"2387","0000","COUNTY TOTAL",63959,0,NA,NA,"2019"," MI","County Total","26139","Ottawa"
"2388","0000","COUNTY TOTAL",7180867,0,NA,NA,"2020"," MI","County Total","26139","Ottawa"
"2389","0000","COUNTY TOTAL",4418717,0,NA,NA,"2021"," MI","County Total","26139","Ottawa"
"2390","0000","COUNTY TOTAL",1929199,0,NA,NA,"2013"," MI","County Total","26141","Presque Isle"
"2391","0000","COUNTY TOTAL",1612154,0,NA,NA,"2014"," MI","County Total","26141","Presque Isle"
"2392","0000","COUNTY TOTAL",251031,13500,NA,NA,"2015"," MI","County Total","26141","Presque Isle"
"2393","0000","COUNTY TOTAL",134156,0,NA,NA,"2016"," MI","County Total","26141","Presque Isle"
"2394","0000","COUNTY TOTAL",649081,0,NA,NA,"2017"," MI","County Total","26141","Presque Isle"
"2395","0000","COUNTY TOTAL",960635,0,NA,NA,"2018"," MI","County Total","26141","Presque Isle"
"2396","0000","COUNTY TOTAL",742357,0,NA,NA,"2019"," MI","County Total","26141","Presque Isle"
"2397","0000","COUNTY TOTAL",775746,0,NA,NA,"2020"," MI","County Total","26141","Presque Isle"
"2398","0000","COUNTY TOTAL",3548497,0,NA,NA,"2021"," MI","County Total","26141","Presque Isle"
"2399","0000","COUNTY TOTAL",18000,18000,NA,NA,"2013"," MI","County Total","26145","Saginaw"
"2400","0000","COUNTY TOTAL",66644,0,NA,NA,"2014"," MI","County Total","26145","Saginaw"
"2401","0000","COUNTY TOTAL",13000,0,NA,NA,"2015"," MI","County Total","26145","Saginaw"
"2402","0000","COUNTY TOTAL",1137935,0,NA,NA,"2018"," MI","County Total","26145","Saginaw"
"2403","0000","COUNTY TOTAL",6124681,0,NA,NA,"2019"," MI","County Total","26145","Saginaw"
"2404","0000","COUNTY TOTAL",2946853,6859,NA,NA,"2020"," MI","County Total","26145","Saginaw"
"2405","0000","COUNTY TOTAL",31349309,0,NA,NA,"2021"," MI","County Total","26145","Saginaw"
"2406","0000","COUNTY TOTAL",45536416378,412487149,NA,NA,"2013"," MI","County Total","26147","St. Clair"
"2407","0000","COUNTY TOTAL",48869561412,295349667,NA,NA,"2014"," MI","County Total","26147","St. Clair"
"2408","0000","COUNTY TOTAL",42938103293,306176013,NA,NA,"2015"," MI","County Total","26147","St. Clair"
"2409","0000","COUNTY TOTAL",42510143996,585947289,NA,NA,"2016"," MI","County Total","26147","St. Clair"
"2410","0000","COUNTY TOTAL",47335097596,644602474,NA,NA,"2017"," MI","County Total","26147","St. Clair"
"2411","0000","COUNTY TOTAL",50416989706,658020554,NA,NA,"2018"," MI","County Total","26147","St. Clair"
"2412","0000","COUNTY TOTAL",46544503410,596423967,NA,NA,"2019"," MI","County Total","26147","St. Clair"
"2413","0000","COUNTY TOTAL",39185331054,483200142,NA,NA,"2020"," MI","County Total","26147","St. Clair"
"2414","0000","COUNTY TOTAL",49170111837,579817154,NA,NA,"2021"," MI","County Total","26147","St. Clair"
"2415","0000","COUNTY TOTAL",2120168975,0,NA,NA,"2013"," MN","County Total","27054","Hennepin"
"2416","0000","COUNTY TOTAL",2053496200,0,NA,NA,"2014"," MN","County Total","27054","Hennepin"
"2417","0000","COUNTY TOTAL",2016868279,0,NA,NA,"2015"," MN","County Total","27054","Hennepin"
"2418","0000","COUNTY TOTAL",1541058703,0,NA,NA,"2016"," MN","County Total","27054","Hennepin"
"2419","0000","COUNTY TOTAL",1434385585,0,NA,NA,"2017"," MN","County Total","27054","Hennepin"
"2420","0000","COUNTY TOTAL",1344256503,0,NA,NA,"2018"," MN","County Total","27054","Hennepin"
"2421","0000","COUNTY TOTAL",1213214773,0,NA,NA,"2019"," MN","County Total","27054","Hennepin"
"2422","0000","COUNTY TOTAL",635188695,0,NA,NA,"2020"," MN","County Total","27054","Hennepin"
"2423","0000","COUNTY TOTAL",883285825,0,NA,NA,"2021"," MN","County Total","27054","Hennepin"
"2424","0000","COUNTY TOTAL",6190908145,252128860,NA,NA,"2013"," MN","County Total","27071","Koochiching"
"2425","0000","COUNTY TOTAL",5316556538,146980899,NA,NA,"2014"," MN","County Total","27071","Koochiching"
"2426","0000","COUNTY TOTAL",4812021464,132225105,NA,NA,"2015"," MN","County Total","27071","Koochiching"
"2427","0000","COUNTY TOTAL",4457658637,124359898,NA,NA,"2016"," MN","County Total","27071","Koochiching"
"2428","0000","COUNTY TOTAL",4520600346,87882736,NA,NA,"2017"," MN","County Total","27071","Koochiching"
"2429","0000","COUNTY TOTAL",4796946842,110559155,NA,NA,"2018"," MN","County Total","27071","Koochiching"
"2430","0000","COUNTY TOTAL",4130629564,74069213,NA,NA,"2019"," MN","County Total","27071","Koochiching"
"2431","0000","COUNTY TOTAL",3423613071,97639634,NA,NA,"2020"," MN","County Total","27071","Koochiching"
"2432","0000","COUNTY TOTAL",4649225593,102734785,NA,NA,"2021"," MN","County Total","27071","Koochiching"
"2433","0000","COUNTY TOTAL",1013526694,567232249,NA,NA,"2013"," MS","County Total","28047","Harrison"
"2434","0000","COUNTY TOTAL",918176570,551103127,NA,NA,"2014"," MS","County Total","28047","Harrison"
"2435","0000","COUNTY TOTAL",694749393,524568727,NA,NA,"2015"," MS","County Total","28047","Harrison"
"2436","0000","COUNTY TOTAL",735501457,635132938,NA,NA,"2016"," MS","County Total","28047","Harrison"
"2437","0000","COUNTY TOTAL",1025263359,922975228,NA,NA,"2017"," MS","County Total","28047","Harrison"
"2438","0000","COUNTY TOTAL",1020647991,958499478,NA,NA,"2018"," MS","County Total","28047","Harrison"
"2439","0000","COUNTY TOTAL",925178011,869301369,NA,NA,"2019"," MS","County Total","28047","Harrison"
"2440","0000","COUNTY TOTAL",654315964,637161390,NA,NA,"2020"," MS","County Total","28047","Harrison"
"2441","0000","COUNTY TOTAL",876226092,854974897,NA,NA,"2021"," MS","County Total","28047","Harrison"
"2442","0000","COUNTY TOTAL",4784940876,50071149,NA,NA,"2013"," MS","County Total","28059","Jackson"
"2443","0000","COUNTY TOTAL",4192532297,89781163,NA,NA,"2014"," MS","County Total","28059","Jackson"
"2444","0000","COUNTY TOTAL",3573837875,179183592,NA,NA,"2015"," MS","County Total","28059","Jackson"
"2445","0000","COUNTY TOTAL",3025082965,229427726,NA,NA,"2016"," MS","County Total","28059","Jackson"
"2446","0000","COUNTY TOTAL",3011662484,381657825,NA,NA,"2017"," MS","County Total","28059","Jackson"
"2447","0000","COUNTY TOTAL",3161209747,377773175,NA,NA,"2018"," MS","County Total","28059","Jackson"
"2448","0000","COUNTY TOTAL",3003945126,339560534,NA,NA,"2019"," MS","County Total","28059","Jackson"
"2449","0000","COUNTY TOTAL",2156420272,257593067,NA,NA,"2020"," MS","County Total","28059","Jackson"
"2450","0000","COUNTY TOTAL",3485249978,566678093,NA,NA,"2021"," MS","County Total","28059","Jackson"
"2451","0000","COUNTY TOTAL",584179813,64975518,NA,NA,"2013"," NH","County Total","33015","Rockingham"
"2452","0000","COUNTY TOTAL",223237971,24786161,NA,NA,"2014"," NH","County Total","33015","Rockingham"
"2453","0000","COUNTY TOTAL",367390424,95733126,NA,NA,"2015"," NH","County Total","33015","Rockingham"
"2454","0000","COUNTY TOTAL",420815229,141849597,NA,NA,"2016"," NH","County Total","33015","Rockingham"
"2455","0000","COUNTY TOTAL",995902450,114433457,NA,NA,"2017"," NH","County Total","33015","Rockingham"
"2456","0000","COUNTY TOTAL",782521358,52326998,NA,NA,"2018"," NH","County Total","33015","Rockingham"
"2457","0000","COUNTY TOTAL",786467656,37797478,NA,NA,"2019"," NH","County Total","33015","Rockingham"
"2458","0000","COUNTY TOTAL",179248217,1464610,NA,NA,"2020"," NH","County Total","33015","Rockingham"
"2459","0000","COUNTY TOTAL",278850747,23592060,NA,NA,"2021"," NH","County Total","33015","Rockingham"
"2460","0000","COUNTY TOTAL",60655649,3944437,NA,NA,"2013"," NJ","County Total","34015","Gloucester"
"2461","0000","COUNTY TOTAL",42813749,5075176,NA,NA,"2014"," NJ","County Total","34015","Gloucester"
"2462","0000","COUNTY TOTAL",51553555,7869644,NA,NA,"2015"," NJ","County Total","34015","Gloucester"
"2463","0000","COUNTY TOTAL",70644271,34927521,NA,NA,"2016"," NJ","County Total","34015","Gloucester"
"2464","0000","COUNTY TOTAL",69939262,56644514,NA,NA,"2017"," NJ","County Total","34015","Gloucester"
"2465","0000","COUNTY TOTAL",80319725,77206988,NA,NA,"2018"," NJ","County Total","34015","Gloucester"
"2466","0000","COUNTY TOTAL",92686831,58177534,NA,NA,"2019"," NJ","County Total","34015","Gloucester"
"2467","0000","COUNTY TOTAL",146985522,63291409,NA,NA,"2020"," NJ","County Total","34015","Gloucester"
"2468","0000","COUNTY TOTAL",57878095,49019795,NA,NA,"2021"," NJ","County Total","34015","Gloucester"
"2469","0000","COUNTY TOTAL",3003071377,302688665,NA,NA,"2013"," DE","County Total","34033","Salem"
"2470","0000","COUNTY TOTAL",3192914120,294406645,NA,NA,"2014"," DE","County Total","34033","Salem"
"2471","0000","COUNTY TOTAL",3166068064,296651411,NA,NA,"2015"," DE","County Total","34033","Salem"
"2472","0000","COUNTY TOTAL",3058762128,882633428,NA,NA,"2016"," DE","County Total","34033","Salem"
"2473","0000","COUNTY TOTAL",3104766083,1015613295,NA,NA,"2017"," DE","County Total","34033","Salem"
"2474","0000","COUNTY TOTAL",3538747675,987058750,NA,NA,"2018"," DE","County Total","34033","Salem"
"2475","0000","COUNTY TOTAL",4518210696,1206699007,NA,NA,"2019"," DE","County Total","34033","Salem"
"2476","0000","COUNTY TOTAL",2873356539,926304099,NA,NA,"2020"," DE","County Total","34033","Salem"
"2477","0000","COUNTY TOTAL",2923513796,1171219699,NA,NA,"2021"," DE","County Total","34033","Salem"
"2478","0000","COUNTY TOTAL",770840441,3059098,NA,NA,"2013"," NY","County Total","36001","Albany"
"2479","0000","COUNTY TOTAL",1295278395,6593754,NA,NA,"2014"," NY","County Total","36001","Albany"
"2480","0000","COUNTY TOTAL",783872033,3199468,NA,NA,"2015"," NY","County Total","36001","Albany"
"2481","0000","COUNTY TOTAL",283136873,7388662,NA,NA,"2016"," NY","County Total","36001","Albany"
"2482","0000","COUNTY TOTAL",275877022,9619609,NA,NA,"2017"," NY","County Total","36001","Albany"
"2483","0000","COUNTY TOTAL",263098475,2625793,NA,NA,"2018"," NY","County Total","36001","Albany"
"2484","0000","COUNTY TOTAL",176683334,25250281,NA,NA,"2019"," NY","County Total","36001","Albany"
"2485","0000","COUNTY TOTAL",152936369,66707159,NA,NA,"2020"," NY","County Total","36001","Albany"
"2486","0000","COUNTY TOTAL",257162226,90761217,NA,NA,"2021"," NY","County Total","36001","Albany"
"2487","0000","COUNTY TOTAL",39475268981,28461456342,NA,NA,"2013"," NY","County Total","36005","Bronx"
"2488","0000","COUNTY TOTAL",39681435621,28521943095,NA,NA,"2014"," NY","County Total","36005","Bronx"
"2489","0000","COUNTY TOTAL",37319504685,27377435866,NA,NA,"2015"," NY","County Total","36005","Bronx"
"2490","0000","COUNTY TOTAL",32145016682,25225942602,NA,NA,"2016"," NY","County Total","36005","Bronx"
"2491","0000","COUNTY TOTAL",32136561087,27199625983,NA,NA,"2017"," NY","County Total","36005","Bronx"
"2492","0000","COUNTY TOTAL",34058419201,30872764177,NA,NA,"2018"," NY","County Total","36005","Bronx"
"2493","0000","COUNTY TOTAL",32254872403,29561070061,NA,NA,"2019"," NY","County Total","36005","Bronx"
"2494","0000","COUNTY TOTAL",29510958965,27539210664,NA,NA,"2020"," NY","County Total","36005","Bronx"
"2495","0000","COUNTY TOTAL",31063780024,29303376820,NA,NA,"2021"," NY","County Total","36005","Bronx"
"2496","0000","COUNTY TOTAL",44827244460,144670963,NA,NA,"2013"," NY","County Total","36029","Erie"
"2497","0000","COUNTY TOTAL",49398789039,142482709,NA,NA,"2014"," NY","County Total","36029","Erie"
"2498","0000","COUNTY TOTAL",47232009270,224916531,NA,NA,"2015"," NY","County Total","36029","Erie"
"2499","0000","COUNTY TOTAL",47173901525,234270665,NA,NA,"2016"," NY","County Total","36029","Erie"
"2500","0000","COUNTY TOTAL",42335080820,164639725,NA,NA,"2017"," NY","County Total","36029","Erie"
"2501","0000","COUNTY TOTAL",42302788222,241600209,NA,NA,"2018"," NY","County Total","36029","Erie"
"2502","0000","COUNTY TOTAL",41152557117,309525026,NA,NA,"2019"," NY","County Total","36029","Erie"
"2503","0000","COUNTY TOTAL",36796991968,377581306,NA,NA,"2020"," NY","County Total","36029","Erie"
"2504","0000","COUNTY TOTAL",42563483030,425212020,NA,NA,"2021"," NY","County Total","36029","Erie"
"2505","0000","COUNTY TOTAL",6737787297,5364138,NA,NA,"2013"," NY","County Total","36045","Jefferson"
"2506","0000","COUNTY TOTAL",6720264677,1136930,NA,NA,"2014"," NY","County Total","36045","Jefferson"
"2507","0000","COUNTY TOTAL",6416216656,177172,NA,NA,"2015"," NY","County Total","36045","Jefferson"
"2508","0000","COUNTY TOTAL",6254013986,11962182,NA,NA,"2016"," NY","County Total","36045","Jefferson"
"2509","0000","COUNTY TOTAL",6318050336,3250990,NA,NA,"2017"," NY","County Total","36045","Jefferson"
"2510","0000","COUNTY TOTAL",7119170139,8638864,NA,NA,"2018"," NY","County Total","36045","Jefferson"
"2511","0000","COUNTY TOTAL",6938803456,5631279,NA,NA,"2019"," NY","County Total","36045","Jefferson"
"2512","0000","COUNTY TOTAL",6749461204,1637515,NA,NA,"2020"," NY","County Total","36045","Jefferson"
"2513","0000","COUNTY TOTAL",8531479825,471413,NA,NA,"2021"," NY","County Total","36045","Jefferson"
"2514","0000","COUNTY TOTAL",5186589,138257,NA,NA,"2013"," NY","County Total","36055","Monroe"
"2515","0000","COUNTY TOTAL",16796756,383382,NA,NA,"2014"," NY","County Total","36055","Monroe"
"2516","0000","COUNTY TOTAL",6374094,291341,NA,NA,"2015"," NY","County Total","36055","Monroe"
"2517","0000","COUNTY TOTAL",13960422,365153,NA,NA,"2016"," NY","County Total","36055","Monroe"
"2518","0000","COUNTY TOTAL",13802086,434921,NA,NA,"2017"," NY","County Total","36055","Monroe"
"2519","0000","COUNTY TOTAL",14015993,404148,NA,NA,"2018"," NY","County Total","36055","Monroe"
"2520","0000","COUNTY TOTAL",9326861,941033,NA,NA,"2019"," NY","County Total","36055","Monroe"
"2521","0000","COUNTY TOTAL",961130,283441,NA,NA,"2020"," NY","County Total","36055","Monroe"
"2522","0000","COUNTY TOTAL",3288999,0,NA,NA,"2021"," NY","County Total","36055","Monroe"
"2523","0000","COUNTY TOTAL",149907372,0,NA,NA,"2013"," NY","County Total","36067","Onondaga"
"2524","0000","COUNTY TOTAL",68514493,0,NA,NA,"2014"," NY","County Total","36067","Onondaga"
"2525","0000","COUNTY TOTAL",46405000,0,NA,NA,"2015"," NY","County Total","36067","Onondaga"
"2526","0000","COUNTY TOTAL",55225768,0,NA,NA,"2016"," NY","County Total","36067","Onondaga"
"2527","0000","COUNTY TOTAL",113072899,0,NA,NA,"2017"," NY","County Total","36067","Onondaga"
"2528","0000","COUNTY TOTAL",1677061,0,NA,NA,"2018"," NY","County Total","36067","Onondaga"
"2529","0000","COUNTY TOTAL",2851724,0,NA,NA,"2019"," NY","County Total","36067","Onondaga"
"2530","0000","COUNTY TOTAL",711426,0,NA,NA,"2020"," NY","County Total","36067","Onondaga"
"2531","0000","COUNTY TOTAL",2911784,0,NA,NA,"2021"," NY","County Total","36067","Onondaga"
"2532","0000","COUNTY TOTAL",1764539,0,NA,NA,"2013"," NY","County Total","36075","Oswego"
"2533","0000","COUNTY TOTAL",2354004,0,NA,NA,"2014"," NY","County Total","36075","Oswego"
"2534","0000","COUNTY TOTAL",2046040,0,NA,NA,"2015"," NY","County Total","36075","Oswego"
"2535","0000","COUNTY TOTAL",908361,0,NA,NA,"2016"," NY","County Total","36075","Oswego"
"2536","0000","COUNTY TOTAL",1253133,0,NA,NA,"2017"," NY","County Total","36075","Oswego"
"2537","0000","COUNTY TOTAL",3122370,1847672,NA,NA,"2018"," NY","County Total","36075","Oswego"
"2538","0000","COUNTY TOTAL",7370739,0,NA,NA,"2019"," NY","County Total","36075","Oswego"
"2539","0000","COUNTY TOTAL",1903340,0,NA,NA,"2020"," NY","County Total","36075","Oswego"
"2540","0000","COUNTY TOTAL",3172628,0,NA,NA,"2021"," NY","County Total","36075","Oswego"
"2541","0000","COUNTY TOTAL",576277719,129085,NA,NA,"2013"," NY","County Total","36089","St. Lawrence"
"2542","0000","COUNTY TOTAL",499317837,36749,NA,NA,"2014"," NY","County Total","36089","St. Lawrence"
"2543","0000","COUNTY TOTAL",482998495,43919,NA,NA,"2015"," NY","County Total","36089","St. Lawrence"
"2544","0000","COUNTY TOTAL",619125220,128374,NA,NA,"2016"," NY","County Total","36089","St. Lawrence"
"2545","0000","COUNTY TOTAL",761628221,358606,NA,NA,"2017"," NY","County Total","36089","St. Lawrence"
"2546","0000","COUNTY TOTAL",922059666,12876,NA,NA,"2018"," NY","County Total","36089","St. Lawrence"
"2547","0000","COUNTY TOTAL",891253677,89476,NA,NA,"2019"," NY","County Total","36089","St. Lawrence"
"2548","0000","COUNTY TOTAL",719322264,86128,NA,NA,"2020"," NY","County Total","36089","St. Lawrence"
"2549","0000","COUNTY TOTAL",785808024,151788,NA,NA,"2021"," NY","County Total","36089","St. Lawrence"
"2550","0000","COUNTY TOTAL",7925031,0,NA,NA,"2013"," NY","County Total","36117","Wayne"
"2551","0000","COUNTY TOTAL",1048200,0,NA,NA,"2014"," NY","County Total","36117","Wayne"
"2552","0000","COUNTY TOTAL",1052743,0,NA,NA,"2015"," NY","County Total","36117","Wayne"
"2553","0000","COUNTY TOTAL",580159,0,NA,NA,"2016"," NY","County Total","36117","Wayne"
"2554","0000","COUNTY TOTAL",315560,0,NA,NA,"2017"," NY","County Total","36117","Wayne"
"2555","0000","COUNTY TOTAL",223449,0,NA,NA,"2018"," NY","County Total","36117","Wayne"
"2556","0000","COUNTY TOTAL",13609654,0,NA,NA,"2019"," NY","County Total","36117","Wayne"
"2557","0000","COUNTY TOTAL",284723,0,NA,NA,"2020"," NY","County Total","36117","Wayne"
"2558","0000","COUNTY TOTAL",293433,0,NA,NA,"2021"," NY","County Total","36117","Wayne"
"2559","0000","COUNTY TOTAL",371087732,563400,NA,NA,"2013"," NC","County Total","37031","Carteret"
"2560","0000","COUNTY TOTAL",231265881,439557,NA,NA,"2014"," NC","County Total","37031","Carteret"
"2561","0000","COUNTY TOTAL",265479620,56984,NA,NA,"2015"," NC","County Total","37031","Carteret"
"2562","0000","COUNTY TOTAL",270293978,2105000,NA,NA,"2016"," NC","County Total","37031","Carteret"
"2563","0000","COUNTY TOTAL",259399881,319319,NA,NA,"2017"," NC","County Total","37031","Carteret"
"2564","0000","COUNTY TOTAL",651005140,962373,NA,NA,"2018"," NC","County Total","37031","Carteret"
"2565","0000","COUNTY TOTAL",377178622,417888,NA,NA,"2019"," NC","County Total","37031","Carteret"
"2566","0000","COUNTY TOTAL",200609207,0,NA,NA,"2020"," NC","County Total","37031","Carteret"
"2567","0000","COUNTY TOTAL",151117146,20000,NA,NA,"2021"," NC","County Total","37031","Carteret"
"2568","0000","COUNTY TOTAL",33158691,0,NA,NA,"2013"," NC","County Total","37067","Forsyth"
"2569","0000","COUNTY TOTAL",21019489,0,NA,NA,"2014"," NC","County Total","37067","Forsyth"
"2570","0000","COUNTY TOTAL",24403898,0,NA,NA,"2015"," NC","County Total","37067","Forsyth"
"2571","0000","COUNTY TOTAL",146934861,0,NA,NA,"2016"," NC","County Total","37067","Forsyth"
"2572","0000","COUNTY TOTAL",11873278,0,NA,NA,"2017"," NC","County Total","37067","Forsyth"
"2573","0000","COUNTY TOTAL",13218814,0,NA,NA,"2018"," NC","County Total","37067","Forsyth"
"2574","0000","COUNTY TOTAL",35915828,0,NA,NA,"2019"," NC","County Total","37067","Forsyth"
"2575","0000","COUNTY TOTAL",14377098,0,NA,NA,"2020"," NC","County Total","37067","Forsyth"
"2576","0000","COUNTY TOTAL",35693053,0,NA,NA,"2021"," NC","County Total","37067","Forsyth"
"2577","0000","COUNTY TOTAL",3812843375,2226343950,NA,NA,"2013"," NC","County Total","37129","New Hanover"
"2578","0000","COUNTY TOTAL",3794979632,2653871810,NA,NA,"2014"," NC","County Total","37129","New Hanover"
"2579","0000","COUNTY TOTAL",3755850297,2612091111,NA,NA,"2015"," NC","County Total","37129","New Hanover"
"2580","0000","COUNTY TOTAL",4273009967,3533870837,NA,NA,"2016"," NC","County Total","37129","New Hanover"
"2581","0000","COUNTY TOTAL",4459870141,3780776851,NA,NA,"2017"," NC","County Total","37129","New Hanover"
"2582","0000","COUNTY TOTAL",5329590576,4742730262,NA,NA,"2018"," NC","County Total","37129","New Hanover"
"2583","0000","COUNTY TOTAL",5937210994,5264674907,NA,NA,"2019"," NC","County Total","37129","New Hanover"
"2584","0000","COUNTY TOTAL",4014945120,3320663858,NA,NA,"2020"," NC","County Total","37129","New Hanover"
"2585","0000","COUNTY TOTAL",4949252750,4365687419,NA,NA,"2021"," NC","County Total","37129","New Hanover"
"2586","0000","COUNTY TOTAL",639352491,0,NA,NA,"2013"," NC","County Total","37183","Wake"
"2587","0000","COUNTY TOTAL",584100086,0,NA,NA,"2014"," NC","County Total","37183","Wake"
"2588","0000","COUNTY TOTAL",294993367,0,NA,NA,"2015"," NC","County Total","37183","Wake"
"2589","0000","COUNTY TOTAL",341218111,0,NA,NA,"2016"," NC","County Total","37183","Wake"
"2590","0000","COUNTY TOTAL",435392599,0,NA,NA,"2017"," NC","County Total","37183","Wake"
"2591","0000","COUNTY TOTAL",561602233,0,NA,NA,"2018"," NC","County Total","37183","Wake"
"2592","0000","COUNTY TOTAL",318249517,0,NA,NA,"2019"," NC","County Total","37183","Wake"
"2593","0000","COUNTY TOTAL",65277708,0,NA,NA,"2020"," NC","County Total","37183","Wake"
"2594","0000","COUNTY TOTAL",35552607,0,NA,NA,"2021"," NC","County Total","37183","Wake"
"2595","0000","COUNTY TOTAL",26237371973,10710572,NA,NA,"2013"," OH","County Total","39035","Cuyahoga"
"2596","0000","COUNTY TOTAL",26212375134,68775107,NA,NA,"2014"," OH","County Total","39035","Cuyahoga"
"2597","0000","COUNTY TOTAL",25973803062,41424717,NA,NA,"2015"," OH","County Total","39035","Cuyahoga"
"2598","0000","COUNTY TOTAL",28726492356,29134462,NA,NA,"2016"," OH","County Total","39035","Cuyahoga"
"2599","0000","COUNTY TOTAL",32888309718,12527261,NA,NA,"2017"," OH","County Total","39035","Cuyahoga"
"2600","0000","COUNTY TOTAL",36499535360,25826249,NA,NA,"2018"," OH","County Total","39035","Cuyahoga"
"2601","0000","COUNTY TOTAL",41088424416,22090939,NA,NA,"2019"," OH","County Total","39035","Cuyahoga"
"2602","0000","COUNTY TOTAL",40044113447,14577364,NA,NA,"2020"," OH","County Total","39035","Cuyahoga"
"2603","0000","COUNTY TOTAL",43641098223,29453554,NA,NA,"2021"," OH","County Total","39035","Cuyahoga"
"2604","0000","COUNTY TOTAL",45722107,0,NA,NA,"2013"," OH","County Total","39043","Erie"
"2605","0000","COUNTY TOTAL",7732245,0,NA,NA,"2014"," OH","County Total","39043","Erie"
"2606","0000","COUNTY TOTAL",2112110,0,NA,NA,"2015"," OH","County Total","39043","Erie"
"2607","0000","COUNTY TOTAL",5567573,0,NA,NA,"2016"," OH","County Total","39043","Erie"
"2608","0000","COUNTY TOTAL",5512566,0,NA,NA,"2017"," OH","County Total","39043","Erie"
"2609","0000","COUNTY TOTAL",8104473,0,NA,NA,"2018"," OH","County Total","39043","Erie"
"2610","0000","COUNTY TOTAL",7927795,0,NA,NA,"2019"," OH","County Total","39043","Erie"
"2611","0000","COUNTY TOTAL",63015508,0,NA,NA,"2020"," OH","County Total","39043","Erie"
"2612","0000","COUNTY TOTAL",86901516,0,NA,NA,"2021"," OH","County Total","39043","Erie"
"2613","0000","COUNTY TOTAL",32951617,0,NA,NA,"2013"," OH","County Total","39045","Fairfield"
"2614","0000","COUNTY TOTAL",239336098,0,NA,NA,"2014"," OH","County Total","39045","Fairfield"
"2615","0000","COUNTY TOTAL",167635690,0,NA,NA,"2015"," OH","County Total","39045","Fairfield"
"2616","0000","COUNTY TOTAL",163657547,0,NA,NA,"2016"," OH","County Total","39045","Fairfield"
"2617","0000","COUNTY TOTAL",531548465,0,NA,NA,"2017"," OH","County Total","39045","Fairfield"
"2618","0000","COUNTY TOTAL",911991736,0,NA,NA,"2018"," OH","County Total","39045","Fairfield"
"2619","0000","COUNTY TOTAL",729749181,0,NA,NA,"2019"," OH","County Total","39045","Fairfield"
"2620","0000","COUNTY TOTAL",549781851,0,NA,NA,"2020"," OH","County Total","39045","Fairfield"
"2621","0000","COUNTY TOTAL",808643069,0,NA,NA,"2021"," OH","County Total","39045","Fairfield"
"2622","0000","COUNTY TOTAL",4205275434,0,NA,NA,"2013"," OH","County Total","39061","Hamilton"
"2623","0000","COUNTY TOTAL",4382457294,0,NA,NA,"2014"," OH","County Total","39061","Hamilton"
"2624","0000","COUNTY TOTAL",5401835284,0,NA,NA,"2015"," OH","County Total","39061","Hamilton"
"2625","0000","COUNTY TOTAL",5096248140,0,NA,NA,"2016"," OH","County Total","39061","Hamilton"
